molecule	log2FC	p	p_FDR	Regulation
668	-39.56308702084873	0.044069293049258794		Down
669	-40.06554526834754	0.058901122738682955		Not significant
670	-36.36951366960723	0.00649147479711835		Down
671	-37.2046565375544	0.09896439493602302		Not significant
672	0.0			Not significant
673	0.0			Not significant
674	-36.02092039561407	0.07903909948069131		Not significant
675	-37.60409740976181	0.04964490106682697		Down
676	-36.80289410731448	0.09979578392012307		Not significant
677	-36.67292674733105	0.12046924962227988		Not significant
678	-36.69769732371782	0.04189405646314612		Down
679	-36.30740890591605	0.08534911378768734		Not significant
680	-37.23855544682564	0.03584435637348978		Down
681	-36.5351158602436	0.12166689436405444		Not significant
682	-38.70195786409441	0.07799341941913741		Not significant
683	-36.9763186009286	0.013014460223097437		Down
684	0.0			Not significant
685	-37.41321524778403	0.16718395671505887		Not significant
686	-39.77824593129218	0.003305442386679784		Down
687	-37.682914870177555	0.039565018838243704		Down
688	-39.11947860167091	0.04014349893197696		Down
689	0.0			Not significant
690	-40.44113149460789	0.13310711804455272		Not significant
691	-37.86623949216872	0.04468789483790596		Down
692	0.0			Not significant
693	-35.96098305475384	0.09291764456531426		Not significant
694	-38.45133947223602	0.04182296482929918		Down
695	-37.70749350088759	0.10440338943615289		Not significant
696	-38.695016606022655	0.02979953204209093		Down
697	-40.01163451053651	0.038267144943573625		Down
698	-38.04927322228355	0.04715003959317288		Down
699	-36.52367585004618	0.040930455058030446		Down
700	-38.193883128469885	0.037445548580470646		Down
701	-40.195812767015134	0.008973669233418321		Down
702	0.0			Not significant
703	-38.33453507232863	0.05848413887671704		Not significant
704	-36.7484242816901	0.1798722304617811		Not significant
705	0.0			Not significant
706	-39.34111353499292	0.05483668603011518		Not significant
707	-38.97597400238933	0.036412171178756454		Down
708	-36.83057488641002	0.050659965156400366		Not significant
709	-35.04093116672167	0.09985159398252805		Not significant
710	-39.507450326447305	0.0651202024956032		Not significant
711	-35.437980966038715	0.13071231559774987		Not significant
712	-35.24255451962954	0.14793793957718032		Not significant
713	0.0			Not significant
714	0.0			Not significant
715	0.0			Not significant
716	0.0			Not significant
717	0.0			Not significant
718	0.0			Not significant
719	-36.80932412064596	0.12410699792273425		Not significant
720	-40.76059805056301	0.042231474245148115		Down
721	-40.068871703735994	0.039865208062102475		Down
722	0.0			Not significant
723	-37.494093537394896	0.05707038372208443		Not significant
724	-36.73414248763346	0.373900966300059		Not significant
725	-35.29054387324732	0.373900966300059		Not significant
726	-35.033662791763575	0.373900966300059		Not significant
727	0.0			Not significant
728	-38.688147488076744	0.0522659087999415		Not significant
729	-39.87279129827479	0.03405649234966229		Down
730	0.0			Not significant
731	-37.131582177835156	0.09650486595503369		Not significant
732	0.0			Not significant
733	-36.96449315287049	0.0767660029788818		Not significant
734	-38.72491635756683	0.04869214379461231		Down
735	-34.098215869735036	0.373900966300059		Not significant
736	39.15618264468862	0.11935713288734849		Not significant
737	-37.21246460823782	0.04148631577338624		Down
738	0.0			Not significant
739	-37.61347631641636	0.10791014543637248		Not significant
740	-38.0771386795193	0.1760731949123097		Not significant
741	-38.417873623070484	0.0563385430078721		Not significant
742	0.0			Not significant
743	0.0			Not significant
744	0.0			Not significant
745	-37.04465414876642	0.06142584239409906		Not significant
746	-39.64465045167338	0.04330808033201155		Down
747	-36.336047398300316	0.24491606310149872		Not significant
748	-37.280843643481575	0.07635984618321984		Not significant
749	-36.27759996154655	0.23653507109278227		Not significant
750	-37.355077886627015	0.04925672878549871		Down
751	-37.92554233163069	0.019041022055629953		Down
752	-37.06837798176732	0.17348079427256588		Not significant
753	-36.72842756708727	0.07065858815669698		Not significant
754	-37.700020890680086	0.05888347471721181		Not significant
755	-35.889891291613246	0.324826512258519		Not significant
756	-35.64263300374959	0.3261025917485806		Not significant
757	-37.94466451333039	0.03412283427708151		Down
758	0.0			Not significant
759	-40.05145044804585	0.05700140375176041		Not significant
760	-38.04923366821425	0.01894550080204501		Down
761	-37.99179587055197	0.04578703228898786		Down
762	-36.108126175479086	0.02778596309292084		Down
763	-38.287932887455256	0.037353336899027416		Down
764	-36.72050788018478	0.05482309655113077		Not significant
765	0.0			Not significant
766	-32.04655020904327	0.373900966300059		Not significant
767	-37.82508335744065	0.013999270463775809		Down
768	-39.01418382672073	0.04878567283636139		Down
769	-37.51885761500378	0.026262367431618205		Down
770	-37.22314426815345	0.019492835214635754		Down
771	-35.96670893250316	0.10808442673515742		Not significant
772	-38.28071381042568	0.0441733900615577		Down
773	-35.64494841606857	0.09835431707326531		Not significant
774	-37.95833177470504	0.046698662000001875		Down
775	-38.96791871515993	0.07954582209236268		Not significant
776	-35.427160310347666	0.18262470566950925		Not significant
777	-38.327820153129906	0.1181924201372827		Not significant
778	-36.382476906719255	0.22965113212896468		Not significant
779	-37.50056638326522	0.2526523625933424		Not significant
780	-36.058875423863135	0.05778037577913087		Not significant
781	-35.932504841712735	0.08064628691858532		Not significant
782	-37.707762173733585	0.04193457710563334		Down
783	-36.027658502871375	0.042603358637305334		Down
784	-36.015706626864855	0.2780794379882763		Not significant
785	-37.3126360976971	0.2751823117567585		Not significant
786	-35.40907696032292	0.07065331913765013		Not significant
787	-31.719207698989	0.3127186399597552		Not significant
788	-36.480112368936716	0.3222675159663327		Not significant
789	-37.19844223240881	0.2682172760317034		Not significant
790	-36.47121149505039	0.3109429120147888		Not significant
791	-34.080191955810456	0.19791773321443307		Not significant
792	-36.35126504512196	0.26889075874010565		Not significant
793	0.0			Not significant
794	-33.403021266533216	0.1659576482304795		Not significant
795	0.0			Not significant
796	-35.97829733674574	0.26501032380243217		Not significant
797	-35.95307220446238	0.24812810252007764		Not significant
798	37.58131967133519	0.3739009663000589		Not significant
799	-35.08872454870581	0.24895058523325003		Not significant
800	0.0			Not significant
801	-35.04065045451579	0.29555177807078353		Not significant
802	-34.41621266778724	0.373900966300059		Not significant
803	-34.88378472413883	0.3739009663000589		Not significant
804	-35.17915260842603	0.2533019983237516		Not significant
805	-36.684358269966125	0.22510288292423844		Not significant
806	-36.36489765203221	0.23635410283626232		Not significant
807	-35.50022322162171	0.260116521450203		Not significant
808	0.0			Not significant
809	0.0			Not significant
810	0.0			Not significant
811	0.0			Not significant
812	0.0			Not significant
813	-35.85871495182678	0.13655881961443703		Not significant
814	0.0			Not significant
815	-36.47079888321793	0.19561203838593788		Not significant
816	-37.075874067333274	0.12102236457686899		Not significant
817	-38.03986449008952	0.12268054371190357		Not significant
818	-37.90002897422091	0.030762433956051362		Down
819	-37.31702923880512	0.031246529823533598		Down
820	-36.33417436708582	0.14027384568521625		Not significant
821	-36.83908093488194	0.1624153595917433		Not significant
822	0.0			Not significant
823	0.0			Not significant
824	0.0			Not significant
825	0.0			Not significant
826	0.0			Not significant
827	0.0			Not significant
828	0.0			Not significant
829	0.0			Not significant
830	0.0			Not significant
831	0.0			Not significant
832	0.0			Not significant
833	0.0			Not significant
834	0.0			Not significant
835	0.0			Not significant
836	0.0			Not significant
837	0.0			Not significant
838	-28.266757919817653	0.373900966300059		Not significant
839	-29.34125968421764	0.373900966300059		Not significant
840	-30.995738318818447	0.08455670540493132		Not significant
841	-33.04766827000875	0.373900966300059		Not significant
842	0.0			Not significant
843	0.0			Not significant
844	0.0			Not significant
845	0.0			Not significant
846	0.0			Not significant
847	0.0			Not significant
848	0.0			Not significant
849	0.0			Not significant
850	0.0			Not significant
851	0.0			Not significant
852	0.0			Not significant
853	0.0			Not significant
854	0.0			Not significant
855	0.0			Not significant
856	0.0			Not significant
857	0.0			Not significant
858	0.0			Not significant
859	0.0			Not significant
860	0.0			Not significant
861	0.0			Not significant
862	0.0			Not significant
863	0.0			Not significant
864	0.0			Not significant
865	0.0			Not significant
866	0.0			Not significant
867	0.0			Not significant
868	0.0			Not significant
869	0.0			Not significant
870	0.0			Not significant
871	0.0			Not significant
872	0.0			Not significant
873	0.0			Not significant
874	0.0			Not significant
875	0.0			Not significant
876	0.0			Not significant
877	0.0			Not significant
878	0.0			Not significant
879	0.0			Not significant
880	0.0			Not significant
881	0.0			Not significant
882	0.0			Not significant
883	0.0			Not significant
884	0.0			Not significant
885	0.0			Not significant
886	0.0			Not significant
887	0.0			Not significant
888	0.0			Not significant
889	0.0			Not significant
890	0.0			Not significant
891	0.0			Not significant
892	1.3810090447026495	0.5960152949403426		Not significant
893	0.0			Not significant
894	0.0			Not significant
895	0.0			Not significant
896	0.0			Not significant
897	0.0			Not significant
898	0.0			Not significant
899	0.0			Not significant
900	0.0			Not significant
901	0.0			Not significant
902	0.0			Not significant
903	0.0			Not significant
904	0.0			Not significant
905	0.0			Not significant
906	0.0			Not significant
907	0.0			Not significant
908	0.0			Not significant
909	0.0			Not significant
910	0.0			Not significant
911	0.0			Not significant
912	-31.882120092717308	0.373900966300059		Not significant
913	0.0			Not significant
914	0.0			Not significant
915	0.0			Not significant
916	0.0			Not significant
917	0.0			Not significant
918	-40.95181637739518	0.3739009663000589		Not significant
919	0.7720154760087934	0.7387147211031457		Not significant
920	0.0			Not significant
921	0.0			Not significant
922	0.0			Not significant
923	0.0			Not significant
924	0.0			Not significant
925	0.0			Not significant
926	0.0			Not significant
927	-40.75776324113247	0.373900966300059		Not significant
928	38.4427363649739	0.373900966300059		Not significant
929	0.0			Not significant
930	0.0			Not significant
931	0.0			Not significant
932	0.0			Not significant
933	0.0			Not significant
934	0.0			Not significant
935	0.0			Not significant
936	0.0			Not significant
937	0.0			Not significant
938	0.0			Not significant
939	41.863806514061295	0.11745273639756432		Not significant
940	0.0			Not significant
941	0.0			Not significant
942	0.0			Not significant
943	0.0			Not significant
944	0.0			Not significant
945	0.0			Not significant
946	0.0			Not significant
947	-38.33692161244349	0.18434390678603252		Not significant
948	0.0			Not significant
949	-38.98343260000549	0.012700841845947029		Down
950	-1.5300195584723273	0.18109659684308124		Not significant
951	-39.06274951009483	0.1142464405938368		Not significant
952	-36.53679592554604	0.373900966300059		Not significant
953	-41.07976014027091	0.3739009663000589		Not significant
954	-40.074115596150364	0.373900966300059		Not significant
955	-40.18253001953205	0.3739009663000589		Not significant
956	0.0			Not significant
957	-39.60143793495871	0.3739009663000589		Not significant
958	-38.47543389458656	0.3739009663000589		Not significant
959	0.0			Not significant
960	0.0			Not significant
961	-38.876543845440466	0.373900966300059		Not significant
962	0.0			Not significant
963	0.0			Not significant
964	0.0			Not significant
965	0.0			Not significant
966	0.0			Not significant
967	0.0			Not significant
968	39.671667611678004	0.373900966300059		Not significant
969	-31.126960156697592	0.373900966300059		Not significant
970	1.6319783697946668	0.554273475454834		Not significant
971	1.622006985417555	0.5557691339580039		Not significant
972	-32.11225341783813	0.373900966300059		Not significant
973	0.0			Not significant
974	1.2271133187529395	0.6262073984516483		Not significant
975	0.38557977426265055	0.8613269243487162		Not significant
976	-40.44059339223335	0.1508870350133022		Not significant
977	1.1555357758666767	0.6415478262011574		Not significant
978	-32.71458410924475	0.3739009663000589		Not significant
979	-34.52207501901347	0.373900966300059		Not significant
980	38.58825954959038	0.373900966300059		Not significant
981	-34.863888913916036	0.373900966300059		Not significant
982	-35.03743712070879	0.373900966300059		Not significant
983	-34.64772657243381	0.373900966300059		Not significant
984	-34.427188997717856	0.3739009663000589		Not significant
985	0.0			Not significant
986	-38.51204405090588	0.3739009663000589		Not significant
987	0.0			Not significant
988	0.0			Not significant
989	0.0			Not significant
990	0.0			Not significant
991	0.0			Not significant
992	-4.114491882512998	0.39499565690326793		Not significant
993	0.0			Not significant
994	-31.96196040442564	0.373900966300059		Not significant
995	-32.8908385272034	0.3739009663000589		Not significant
996	0.21415563657763811	0.921813788637087		Not significant
997	0.0			Not significant
998	-31.131173644686875	0.373900966300059		Not significant
